Path_ID,BIOME_ID,P1_longitude,P1_latitude,P2_longitude,P2_latitude,Distance (km),i,j,category,m
1,-,100.4392899,16.15073357,100.1094848,17.15875788,116.9701734,837,505,1,21600
1,-,100.1094848,17.15875788,100.0413326,17.96927507,89.99568197,505,15,1,21600
1,-,100.0413326,17.96927507,98.98004594,18.7999752,145.0213745,15,749,1,21600
1,-,106.6399941,26.66927813,107.8792508,26.52697543,124.4388581,861,300,1,21600
1,-,107.8792508,26.52697543,109.9059192,27.54422241,230.5221873,300,882,1,21600
1,-,109.9059192,27.54422241,110.8239958,28.13233752,111.4738778,882,400,1,21600
1,-,110.8239958,28.13233752,111.4920483,27.62108171,86.81925677,400,341,1,21600
1,-,111.4920483,27.62108171,112.5349761,27.76852453,104.1609819,341,1323,1,21600
1,-,112.5349761,27.76852453,112.8582247,27.90913046,35.45035013,1323,1290,1,21600
1,-,112.8582247,27.90913046,112.969993,28.19996991,34.05249771,1290,414,1,21600
1,-,112.969993,28.19996991,113.1432539,27.85579726,41.77364185,414,4,1,21600
1,-,113.1432539,27.85579726,113.7297067,27.59426765,64.68581459,4,381,1,21600
1,-,113.7297067,27.59426765,115.0587596,27.8423401,133.9175885,381,493,1,21600
1,-,115.0587596,27.8423401,115.9481932,28.31769079,102.0660355,493,1382,1,21600
1,-,115.9481932,28.31769079,116.8948383,28.27689372,92.9667502,1382,498,1,21600
1,-,116.8948383,28.27689372,118.2956199,28.62890356,142.64053,498,963,1,21600
1,-,118.2956199,28.62890356,119.9340826,29.2187821,172.6239346,963,520,1,21600
1,-,112.969993,28.19996991,112.9349599,28.34983383,16.96043282,414,1386,1,21600
1,-,112.9349599,28.34983383,113.1941587,29.38496793,117.4814463,1386,1164,1,21600
1,-,113.1941587,29.38496793,114.3851924,29.97224961,132.3953533,1164,777,1,21600
1,-,114.3851924,29.97224961,114.3336777,30.7507069,86.44063598,777,1258,1,21600
1,-,119.9340826,29.2187821,120.3155376,30.15881389,110.546862,520,289,1,21600
1,-,120.3155376,30.15881389,120.2231937,30.29105088,17.14417311,289,1009,1,21600
1,-,120.2231937,30.29105088,121.4365047,31.21645245,154.9875915,1009,1103,1,21600
1,-,13.40195346,52.52181866,13.37020083,52.52519986,2.187774131,195,1371,1,21600
1,-,13.37020083,52.52519986,13.35705594,52.53738356,1.622913224,1371,1269,1,21600
1,-,13.35705594,52.53738356,13.28291546,52.52811555,5.135770781,1269,1038,1,21600
1,-,13.28291546,52.52811555,13.19281843,52.53551009,6.169214091,1038,976,1,21600
1,-,13.19281843,52.53551009,12.87755858,52.55618246,21.51043263,976,886,1,21600
1,-,12.87755858,52.55618246,11.8630533,52.5956961,68.91636101,886,658,1,21600
1,-,11.8630533,52.5956961,10.94685286,52.43237944,64.7996204,658,539,1,21600
1,-,10.94685286,52.43237944,10.67135043,52.4211676,18.78197378,539,1083,1,21600
1,-,10.67135043,52.4211676,10.35943467,52.45636761,21.57028276,1083,199,1,21600
1,-,10.35943467,52.45636761,9.969545131,52.37997007,27.85550268,199,933,1,21600
1,-,9.969545131,52.37997007,9.761115954,52.37278308,14.21664867,933,1422,1,21600
1,-,4.333316608,50.83331708,4.209939527,50.83801555,8.707043799,824,1441,1,21600
1,-,4.209939527,50.83801555,4.056148017,50.90261449,12.99396859,1441,1203,1,21600
1,-,4.056148017,50.90261449,3.203483531,50.79161116,61.30767965,1203,930,1,21600
1,-,3.203483531,50.79161116,3.140390359,50.68054167,13.13402991,930,202,1,21600
1,-,3.140390359,50.68054167,3.00880661,50.46152514,26.08583455,202,100,1,21600
1,-,3.00880661,50.46152514,3.041734775,50.34348665,13.33728898,100,459,1,21600
1,-,3.041734775,50.34348665,2.774789815,50.28293181,20.17201791,459,1448,1,21600
1,-,2.774789815,50.28293181,2.779228392,50.12325188,17.7645004,1448,426,1,21600
1,-,2.779228392,50.12325188,2.629932365,49.97652956,19.51091624,426,1168,1,21600
1,-,2.629932365,49.97652956,2.347325195,49.8666157,23.69249527,1168,472,1,21600
1,-,2.347325195,49.8666157,2.335651436,49.67819106,20.97433269,472,415,1,21600
1,-,2.335651436,49.67819106,2.52191019,49.06475877,69.55213085,415,665,1,21600
1,-,2.52191019,49.06475877,2.342858016,48.94416399,18.74789798,665,1307,1,21600
1,-,2.342858016,48.94416399,2.333335326,48.86669293,8.643632094,1307,1003,1,21600
1,-,2.333335326,48.86669293,2.430631774,48.79622069,10.60402929,1003,532,1,21600
1,-,2.430631774,48.79622069,2.722875949,48.58633107,31.74444292,532,1255,1,21600
1,-,2.722875949,48.58633107,3.010162119,48.37744141,31.47425856,1255,958,1,21600
1,-,3.010162119,48.37744141,3.292422317,48.24990157,25.28701683,958,1192,1,21600
1,-,3.292422317,48.24990157,3.839579778,47.91186578,55.45057962,1192,1357,1,21600
1,-,3.839579778,47.91186578,4.13255197,47.59162713,41.83729201,1357,855,1,21600
1,-,4.13255197,47.59162713,4.355017038,47.1215089,54.90239942,855,603,1,21600
1,-,4.355017038,47.1215089,4.482788877,46.9735592,19.09971936,603,157,1,21600
1,-,4.482788877,46.9735592,4.656707221,46.40345429,64.75692498,157,1261,1,21600
1,-,4.656707221,46.40345429,4.788144122,46.27409168,17.58333376,1261,29,1,21600
1,-,4.788144122,46.27409168,4.71678187,45.94050416,37.48761298,29,641,1,21600
1,-,4.71678187,45.94050416,4.830030475,45.77000856,20.89197822,641,60,1,21600
1,-,2.333335326,48.86669293,1.816184776,48.63403288,45.9961185,1003,1304,1,21600
1,-,1.816184776,48.63403288,1.485109389,48.45080681,31.82397294,1304,158,1,21600
1,-,1.485109389,48.45080681,0.947946325,48.46327345,39.75473631,158,1134,1,21600
1,-,0.947946325,48.46327345,0.571389678,48.11520697,47.73655538,1134,1194,1,21600
1,-,0.571389678,48.11520697,0.129942545,47.96527324,36.89836665,1194,194,1,21600
1,-,0.129942545,47.96527324,-0.29701675,47.87086209,33.59456078,194,926,1,21600
1,-,-0.29701675,47.87086209,-0.613262211,47.42200733,55.27285787,926,441,1,21600
1,-,-0.613262211,47.42200733,-0.906890788,47.41161852,22.18801635,441,1302,1,21600
1,-,-0.906890788,47.41161852,-1.297088538,47.34067128,30.50533766,1302,802,1,21600
1,-,-1.297088538,47.34067128,-1.524129852,47.21940146,21.83658387,802,571,1,21600
1,-,-1.524129852,47.21940146,-1.276305867,47.07773952,24.52201779,571,1207,1,21600
1,-,-1.276305867,47.07773952,-1.442779509,46.67281669,46.76931474,1207,31,1,21600
1,-,-1.442779509,46.67281669,-1.275592736,46.47218961,25.72262511,31,606,1,21600
1,-,-1.275592736,46.47218961,-0.888771049,46.41212035,30.46562764,606,362,1,21600
1,-,-0.888771049,46.41212035,-1.15279081,46.14780251,35.73909089,362,620,1,21600
1,-,-1.15279081,46.14780251,-0.877127623,45.95086076,30.56740366,620,166,1,21600
1,-,-0.877127623,45.95086076,-0.610288357,45.73472915,31.72955392,166,756,1,21600
1,-,-0.610288357,45.73472915,-0.399552395,45.41300985,39.35891132,756,574,1,21600
1,-,-0.399552395,45.41300985,-0.374225559,45.0866652,36.32331011,574,1365,1,21600
1,-,-0.374225559,45.0866652,-0.595013063,44.85001304,31.54431965,1365,234,1,21600
1,-,2.333335326,48.86669293,2.423899291,48.74563817,15.01599842,1003,966,1,21600
1,-,2.423899291,48.74563817,2.305183921,48.64716708,14.01019482,966,1218,1,21600
1,-,2.305183921,48.64716708,1.919871102,48.15637471,61.58242226,1218,747,1,21600
1,-,1.919871102,48.15637471,2.019116915,47.60858707,61.35808939,747,111,1,21600
1,-,2.019116915,47.60858707,2.030746204,47.00352049,67.27511849,111,773,1,21600
1,-,2.030746204,47.00352049,1.858657123,46.87784414,19.15424931,773,1312,1,21600
1,-,1.858657123,46.87784414,1.542333485,46.6684855,33.54641359,1312,871,1,21600
1,-,1.542333485,46.6684855,1.537929833,46.35462383,34.89091019,871,1295,1,21600
1,-,1.537929833,46.35462383,1.500575848,46.03095619,36.09267059,1295,827,1,21600
1,-,1.500575848,46.03095619,1.249058933,45.79553494,32.64192367,827,919,1,21600
1,-,1.249058933,45.79553494,1.57156565,45.4378075,47.04814186,919,993,1,21600
1,-,1.57156565,45.4378075,1.479362165,44.9061326,59.53065007,993,473,1,21600
1,-,1.479362165,44.9061326,1.378591053,44.59204748,35.80392843,473,1296,1,21600
1,-,1.378591053,44.59204748,1.538821918,44.18658971,46.82838291,1296,760,1,21600
1,-,1.538821918,44.18658971,1.25888507,43.91674178,37.4468223,760,1193,1,21600
1,-,1.25888507,43.91674178,1.460417694,43.59107303,39.65771983,1193,192,1,21600
1,-,1.460417694,43.59107303,1.208692272,43.28823209,39.33642009,192,623,1,21600
1,-,1.208692272,43.28823209,0.882727089,43.10810617,33.20212275,623,746,1,21600
1,-,0.882727089,43.10810617,0.535141571,43.07415694,28.55072515,746,1057,1,21600
1,-,0.535141571,43.07415694,0.076768706,43.24438265,41.80182499,1057,1012,1,21600
1,-,0.076768706,43.24438265,-0.384774054,43.30010839,37.97604829,1012,490,1,21600
1,-,-0.384774054,43.30010839,-0.603912763,43.19758966,21.1290699,490,870,1,21600
1,-,-0.603912763,43.19758966,-0.539199938,42.57482027,69.38544965,870,514,1,21600
1,-,-0.539199938,42.57482027,-0.738275804,42.38293029,26.87584133,514,991,1,21600
1,-,-0.738275804,42.38293029,-0.685348722,42.20117483,20.65567085,991,624,1,21600
1,-,-0.685348722,42.20117483,-0.729925469,41.95558427,27.52718661,624,931,1,21600
1,-,-0.729925469,41.95558427,-0.85921978,41.68460875,31.95678877,931,865,1,21600
1,-,-0.85921978,41.68460875,-2.344315197,41.1834752,136.0299359,865,1402,1,21600
1,-,-2.344315197,41.1834752,-3.679022863,40.40002626,142.3311282,1402,806,1,21600
1,-,114.3336777,30.7507069,114.2343157,31.46120916,79.34254801,1258,929,1,21600
1,-,114.2343157,31.46120916,114.0386977,33.56910812,234.4787289,929,369,1,21600
1,-,114.0386977,33.56910812,113.8263301,34.53267602,108.6657195,369,41,1,21600
1,-,113.8263301,34.53267602,113.6650927,34.75499615,28.75379516,41,1399,1,21600
1,-,113.6650927,34.75499615,114.381882,35.95967245,148.6865834,1399,1428,1,21600
1,-,114.381882,35.95967245,114.5790048,37.41894225,162.8932107,1428,622,1,21600
1,-,114.5790048,37.41894225,114.4773634,38.02649512,68.02581649,622,316,1,21600
1,-,114.4773634,38.02649512,115.4643059,38.8402432,124.8392319,316,925,1,21600
1,-,115.4643059,38.8402432,116.249697,39.76560468,123.0586686,925,586,1,21600
1,-,116.249697,39.76560468,116.3882857,39.92889223,21.66522757,586,848,1,21600
1,-,116.3882857,39.92889223,117.4152593,40.01521001,88.25442109,848,677,1,21600
1,-,117.4152593,40.01521001,119.5941801,39.89280498,186.6818849,677,820,1,21600
1,-,119.5941801,39.89280498,121.1375459,41.07935574,185.6908399,820,1314,1,21600
1,-,121.1375459,41.07935574,122.8128228,42.03582828,175.5399221,1314,727,1,21600
1,-,122.8128228,42.03582828,123.4246628,41.78054725,58.14597213,727,1033,1,21600
1,-,123.4246628,41.78054725,124.4119638,43.15786914,173.2030032,1033,1075,1,21600
1,-,124.4119638,43.15786914,125.3515436,43.95946156,117.02373,1075,14,1,21600
1,-,125.3515436,43.95946156,126.6499849,45.74998395,223.8820569,14,754,1,21600
1,-,69.29493282,41.31170188,68.83125217,42.41963016,128.9387982,35,1241,1,21600
1,-,68.83125217,42.41963016,71.3756131,42.8898357,215.0572105,1241,1368,1,21600
1,-,71.3756131,42.8898357,72.66906259,42.8898357,105.6563116,1368,1212,1,21600
1,-,72.66906259,42.8898357,73.76964223,43.56678525,116.8319156,1212,843,1,21600
1,-,73.76964223,43.56678525,74.05129533,43.9067714,44.06551023,843,172,1,21600
1,-,74.05129533,43.9067714,75.19820598,43.53883451,101.0532953,172,529,1,21600
1,-,75.19820598,43.53883451,76.91503617,43.33127364,140.8974368,529,295,1,21600
1,-,76.91503617,43.33127364,77.08069473,43.88912791,63.40654764,295,207,1,21600
1,-,77.08069473,43.88912791,77.9689559,44.35408682,87.88608583,207,337,1,21600
1,-,77.9689559,44.35408682,78.40786072,45.43392398,124.9093316,337,1372,1,21600
1,-,78.40786072,45.43392398,78.87842635,46.26205979,99.03709246,1372,1384,1,21600
1,-,78.87842635,46.26205979,79.65216221,46.91802188,93.98364811,1384,379,1,21600
1,-,74.58520422,42.87307945,74.10279845,42.80991188,40.05618304,634,758,1,21600
1,-,74.10279845,42.80991188,72.66906259,42.8898357,117.5268395,758,1212,1,21600
1,-,68.83125217,42.41963016,68.23955002,43.27399421,106.5240818,1241,168,1,21600
1,-,68.23955002,43.27399421,65.39929858,44.89791571,290.3204162,168,1257,1,21600
1,-,65.39929858,44.89791571,64.62339862,44.92198012,61.33110756,1257,1349,1,21600
1,-,64.62339862,44.92198012,63.78308625,45.75622535,113.7281694,1349,1409,1,21600
1,-,63.78308625,45.75622535,63.68808074,45.7551049,7.392815403,1409,766,1,21600
1,-,63.68808074,45.7551049,62.1484525,45.84725312,120.1266428,766,390,1,21600
1,-,62.1484525,45.84725312,61.72120306,46.77824594,108.592912,390,266,1,21600
1,-,61.72120306,46.77824594,60.97577197,47.32541215,83.11524079,266,315,1,21600
1,-,60.97577197,47.32541215,59.19118892,47.99547121,153.3524511,315,479,1,21600
1,-,59.19118892,47.99547121,57.42876043,49.52371343,213.6998988,479,949,1,21600
1,-,57.42876043,49.52371343,57.22193403,50.28278402,85.72664664,949,908,1,21600
1,-,57.22193403,50.28278402,56.32344907,50.82849566,87.97155361,908,356,1,21600
1,-,56.32344907,50.82849566,54.90006382,51.21878499,108.895496,356,1251,1,21600
1,-,54.90006382,51.21878499,55.08242229,51.80091587,65.99246361,1251,975,1,21600
1,-,55.08242229,51.80091587,54.01268423,51.92326691,74.93915359,975,485,1,21600
1,-,54.01268423,51.92326691,51.85593048,53.03764318,191.9438578,485,709,1,21600
1,-,51.85593048,53.03764318,50.4011734,53.26918076,100.6732205,709,657,1,21600
1,-,50.4011734,53.26918076,49.66749615,52.95189448,60.50310583,657,561,1,21600
1,-,49.66749615,52.95189448,48.7895138,53.17770349,63.99670925,561,1077,1,21600
1,-,48.7895138,53.17770349,45.23648384,53.12288722,237.7652268,1077,63,1,21600
1,-,45.23648384,53.12288722,44.21911043,53.12455598,68.10789773,63,721,1,21600
1,-,44.21911043,53.12455598,42.52286168,53.22340015,113.9525853,721,575,1,21600
1,-,42.52286168,53.22340015,40.10666264,53.69942202,168.9907701,575,611,1,21600
1,-,40.10666264,53.69942202,39.70705114,54.61879894,105.6106106,611,722,1,21600
1,-,39.70705114,54.61879894,39.05915949,54.97337194,57.39687873,722,1079,1,21600
1,-,39.05915949,54.97337194,38.78815497,55.09268439,21.83334605,1079,1127,1,21600
1,-,38.78815497,55.09268439,38.76352285,55.23283735,15.68152441,1127,1335,1,21600
1,-,38.76352285,55.23283735,38.66478917,55.39497191,19.10795259,1335,880,1,21600
1,-,38.66478917,55.39497191,37.91819874,55.67302921,56.39626429,880,239,1,21600
1,-,114.0797973,22.51167556,113.8170763,23.19026176,79.8390596,18,191,1,21600
1,-,113.8170763,23.19026176,113.3250101,23.1449813,50.63426628,191,1148,1,21600
1,-,113.3250101,23.1449813,113.0535388,23.44557636,43.35289852,1148,401,1,21600
1,-,113.0535388,23.44557636,113.5952266,24.8132629,161.1812153,401,1015,1,21600
1,-,113.5952266,24.8132629,113.056863,25.25820457,73.35686702,1015,432,1,21600
1,-,113.056863,25.25820457,112.6721344,26.89770342,185.6722236,432,501,1,21600
1,-,112.6721344,26.89770342,113.0217807,27.47418566,72.6689625,501,165,1,21600
1,-,113.0217807,27.47418566,112.969993,28.19996991,80.5907438,165,414,1,21600
1,-,4.489608181,51.92001966,4.571912408,51.84360783,10.21775416,123,1142,1,21600
1,-,4.571912408,51.84360783,4.669196004,51.68084826,19.31454003,1142,1445,1,21600
1,-,4.669196004,51.68084826,4.447394811,51.52333699,23.30825313,1445,912,1,21600
1,-,4.447394811,51.52333699,4.421059471,51.2146728,34.38947449,912,247,1,21600
1,-,4.421059471,51.2146728,4.487395667,51.11429176,12.09317525,247,512,1,21600
1,-,4.487395667,51.11429176,4.383885464,50.88143705,26.90453477,512,17,1,21600
1,-,4.383885464,50.88143705,4.333316608,50.83331708,6.429192324,17,824,1,21600
1,-,4.571912408,51.84360783,4.968714811,51.83399529,27.37024765,1142,1262,1,21600
1,-,4.968714811,51.83399529,5.266673921,51.89516726,21.62400131,1262,8,1,21600
1,-,5.266673921,51.89516726,5.305459251,51.5995142,33.00399377,8,924,1,21600
1,-,5.305459251,51.5995142,5.473414982,51.44210336,21.03838333,924,786,1,21600
1,-,5.473414982,51.44210336,6.035749055,51.42952029,39.12855245,786,23,1,21600
1,-,6.035749055,51.42952029,6.345702181,51.25525862,29.02276529,23,1054,1,21600
1,-,6.345702181,51.25525862,6.590761501,51.33190307,19.10254793,1054,484,1,21600
1,-,6.590761501,51.33190307,6.779621955,51.22594381,17.68113137,484,69,1,21600
1,-,4.489608181,51.92001966,4.447512272,51.92532455,2.955581111,123,218,1,21600
1,-,4.447512272,51.92532455,4.456214595,51.9380645,1.538718804,218,541,1,21600
1,-,4.456214595,51.9380645,4.962675757,52.10695734,39.51920548,541,386,1,21600
1,-,4.962675757,52.10695734,5.175215266,52.06275902,15.37681421,386,942,1,21600
1,-,5.175215266,52.06275902,5.975036887,51.98789514,55.52722239,942,348,1,21600
1,-,5.975036887,51.98789514,6.218221039,52.16312938,25.65488232,348,1325,1,21600
1,-,6.218221039,52.16312938,6.930861421,52.30897815,51.31828677,1325,375,1,21600
1,-,6.930861421,52.30897815,7.344610112,52.32938148,28.30406603,375,617,1,21600
1,-,7.344610112,52.32938148,7.290068808,52.76436691,48.54538683,617,1002,1,21600
1,-,7.290068808,52.76436691,7.472023646,53.24414512,54.77208879,1002,892,1,21600
1,-,7.472023646,53.24414512,8.620803011,53.05141832,79.79772876,892,1111,1,21600
1,-,8.620803011,53.05141832,9.401707668,53.11381404,52.78608537,1111,1214,1,21600
1,-,9.401707668,53.11381404,10.08869647,53.38358272,54.81056356,1214,1025,1,21600
1,-,10.08869647,53.38358272,9.990953245,53.45421626,10.1993916,1025,560,1,21600
1,-,9.990953245,53.45421626,10.01288267,53.52366538,7.865236821,560,74,1,21600
1,-,10.01288267,53.52366538,9.999999144,53.55002464,3.055516965,74,84,1,21600
1,-,12.33499874,45.43865928,11.88253583,45.41656778,35.49388465,11,3,1,21600
1,-,11.88253583,45.41656778,11.59382568,45.53681794,26.23385938,3,1208,1,21600
1,-,11.59382568,45.53681794,10.48327817,45.45638488,87.26184826,1208,663,1,21600
1,-,10.48327817,45.45638488,9.5044748,45.51611149,76.80689796,663,621,1,21600
1,-,9.5044748,45.51611149,9.04812806,45.51082814,35.66345846,621,896,1,21600
1,-,9.04812806,45.51082814,8.231834344,45.43813764,64.33770637,896,208,1,21600
1,-,8.231834344,45.43813764,7.656060487,45.0653002,61.3173927,208,1173,1,21600
1,-,7.656060487,45.0653002,7.015226224,45.13398363,51.01423851,1173,93,1,21600
1,-,7.015226224,45.13398363,6.830220388,45.03777346,18.0684988,93,357,1,21600
1,-,6.830220388,45.03777346,6.437832392,45.24048682,38.21107031,357,238,1,21600
1,-,6.437832392,45.24048682,6.223297468,45.56551133,39.83710614,238,812,1,21600
1,-,6.223297468,45.56551133,6.040302342,45.48953394,16.60328874,812,435,1,21600
1,-,6.040302342,45.48953394,5.781312755,45.19766013,38.26564166,435,355,1,21600
1,-,5.781312755,45.19766013,5.447745936,45.35252961,31.32647091,355,573,1,21600
1,-,5.447745936,45.35252961,5.524520486,45.5465779,22.38728574,573,1187,1,21600
1,-,5.524520486,45.5465779,5.143701652,45.62940451,31.11078327,1187,1178,1,21600
1,-,5.143701652,45.62940451,4.830030475,45.77000856,28.99997117,1178,60,1,21600
1,-,13.37020083,52.52519986,13.37694511,52.50973242,1.781021587,1371,734,1,21600
1,-,13.37694511,52.50973242,13.27956536,52.33897502,20.12273708,734,92,1,21600
1,-,13.27956536,52.33897502,13.21905699,52.13760265,22.78514793,92,114,1,21600
1,-,13.21905699,52.13760265,13.02640465,51.97880955,22.0632223,114,1330,1,21600
1,-,13.02640465,51.97880955,12.65326106,51.86100098,28.82523969,1330,947,1,21600
1,-,12.65326106,51.86100098,11.87473067,51.3742009,76.42607263,947,701,1,21600
1,-,11.87473067,51.3742009,10.95181101,50.92591289,81.59268411,701,304,1,21600
1,-,10.95181101,50.92591289,11.03750433,50.37499197,61.58423555,304,489,1,21600
1,-,11.03750433,50.37499197,10.94399132,50.13515628,27.49879345,489,936,1,21600
1,-,10.94399132,50.13515628,10.88638615,49.91157786,25.20880486,936,941,1,21600
1,-,10.88638615,49.91157786,11.07485916,49.70535642,26.64868668,941,322,1,21600
1,-,11.07485916,49.70535642,11.0832779,49.24334441,51.38809766,322,895,1,21600
1,-,11.0832779,49.24334441,10.9049502,48.95340851,34.77476027,895,1352,1,21600
1,-,10.9049502,48.95340851,11.17986926,48.84871672,23.2769761,1352,142,1,21600
1,-,11.17986926,48.84871672,11.43516106,48.75149917,21.64770004,142,1115,1,21600
1,-,11.43516106,48.75149917,11.57574346,48.59629866,20.12622439,1115,1413,1,21600
1,-,11.57574346,48.59629866,11.51709502,48.54317729,7.323143489,1413,438,1,21600
1,-,11.51709502,48.54317729,11.44098426,48.26601981,31.33036305,438,259,1,21600
1,-,11.44098426,48.26601981,11.48572935,48.14599126,13.75462941,259,66,1,21600
1,-,11.48572935,48.14599126,11.5801862,48.1349526,7.136071011,66,196,1,21600
1,-,121.4365047,31.21645245,120.7585393,31.35224054,66.28786999,1103,1046,1,21600
1,-,120.7585393,31.35224054,119.4144706,32.15967681,155.6616637,1046,1030,1,21600
1,-,119.4144706,32.15967681,118.4930072,32.09231375,87.27267949,1030,1348,1,21600
1,-,118.4930072,32.09231375,117.964862,32.83513223,96.18201652,1348,253,1,21600
1,-,117.964862,32.83513223,117.3457522,32.87436011,58.11539883,253,649,1,21600
1,-,117.3457522,32.87436011,117.2313047,34.27841331,156.0922713,649,828,1,21600
1,-,117.2313047,34.27841331,115.8503377,34.4350806,128.2266215,828,185,1,21600
1,-,115.8503377,34.4350806,114.7824707,34.83581744,107.5325,185,1183,1,21600
1,-,114.7824707,34.83581744,113.6650927,34.75499615,102.6484187,1183,1399,1,21600
1,-,66.99456496,39.66271806,68.77387935,38.56003522,196.6374732,755,488,1,21600
1,-,117.2313047,34.27841331,118.5083765,34.36630371,117.9373415,828,1155,1,21600
1,-,118.5083765,34.36630371,119.3549484,34.72798893,87.45203557,1155,1274,1,21600
1,-,31.24996822,30.04996035,31.16919826,30.49188117,49.60267275,713,1398,1,21600
1,-,31.16919826,30.49188117,30.98576439,30.78681332,37.12559275,1398,255,1,21600
1,-,30.98576439,30.78681332,30.75660734,30.81016917,22.08368766,255,1378,1,21600
1,-,30.75660734,30.81016917,30.56289251,30.96178569,25.01277902,1378,262,1,21600
1,-,30.56289251,30.96178569,29.94999589,31.20001935,64.17245711,262,1431,1,21600
1,-,131.9557884,43.82993087,131.9821746,43.80536031,3.458213177,674,1319,1,21600
1,-,131.9821746,43.80536031,131.9837885,43.60632014,22.11503973,1319,308,1,21600
1,-,131.9837885,43.60632014,131.9008489,43.55218305,9.003129198,308,1397,1,21600
1,-,131.9008489,43.55218305,131.8959841,43.49506764,6.357866263,1397,1118,1,21600
1,-,131.8959841,43.49506764,131.934804,43.4694901,4.235369307,1118,1369,1,21600
1,-,131.934804,43.4694901,131.9512707,43.45114268,2.435392793,1369,244,1,21600
1,-,131.9512707,43.45114268,131.9600651,43.44169263,1.268505519,244,366,1,21600
1,-,131.9600651,43.44169263,131.9507752,43.40959505,3.644554309,366,477,1,21600
1,-,131.9507752,43.40959505,131.9796115,43.39812314,2.660979402,477,1186,1,21600
1,-,131.9796115,43.39812314,131.9790531,43.39240867,0.636489892,1186,595,1,21600
1,-,131.9554309,43.83026373,131.9558049,43.83193334,0.187931315,78,496,1,21600
1,-,131.9558049,43.83193334,132.0566064,43.99998946,20.35249768,496,1204,1,21600
1,-,132.0566064,43.99998946,132.2681169,44.04532418,17.69031829,1204,392,1,21600
1,-,132.2681169,44.04532418,134.3761505,46.69328294,337.4277547,392,1053,1,21600
1,-,134.3761505,46.69328294,134.4943553,47.41038986,80.22640671,1053,565,1,21600
1,-,134.4943553,47.41038986,134.7913653,47.54486122,26.92040801,565,684,1,21600
1,-,134.7913653,47.54486122,135.1353811,48.4822482,107.3417603,684,917,1,21600
1,-,135.1353811,48.4822482,135.0704945,48.53763343,7.804900129,917,110,1,21600
1,-,135.0704945,48.53763343,134.3489895,48.59638693,53.64902624,110,915,1,21600
1,-,134.3489895,48.59638693,132.5326689,48.99823286,140.7214169,915,705,1,21600
1,-,132.5326689,48.99823286,130.9422147,49.0028317,116.3741403,705,524,1,21600
1,-,130.9422147,49.0028317,129.9572459,49.70058373,105.5598774,524,301,1,21600
1,-,129.9572459,49.70058373,128.1755496,51.70640518,256.1658102,301,922,1,21600
1,-,128.1755496,51.70640518,126.0133569,53.4504934,243.184565,922,858,1,21600
1,-,126.0133569,53.4504934,123.7032292,54.1029257,168.7130219,858,1190,1,21600
1,-,123.7032292,54.1029257,117.3682362,53.01608773,436.702592,1190,1267,1,21600
1,-,117.3682362,53.01608773,116.4256969,52.16140628,114.5665147,1267,94,1,21600
1,-,116.4256969,52.16140628,114.009705,51.59520949,177.8919281,94,555,1,21600
1,-,114.009705,51.59520949,113.5187928,52.03184711,59.21416014,555,180,1,21600
1,-,43.66779399,42.01034029,44.3877907,41.93263313,60.29962489,269,986,1,21600
1,-,44.3877907,41.93263313,44.79275296,41.82183175,35.79775499,986,1092,1,21600
1,-,44.79275296,41.82183175,44.81436797,41.70267094,13.35653387,1092,629,1,21600
1,-,44.81436797,41.70267094,44.8372643,41.69032783,2.34779053,629,1346,1,21600
1,-,44.8372643,41.69032783,44.94091157,41.65393534,9.530754315,1346,576,1,21600
1,-,44.94091157,41.65393534,45.38732146,41.27147011,56.52647488,576,1332,1,21600
1,-,45.38732146,41.27147011,46.40957579,40.69512227,107.2261613,1332,443,1,21600
1,-,46.40957579,40.69512227,48.58432853,40.20545365,192.3249561,443,965,1,21600
1,-,48.58432853,40.20545365,48.94356229,39.95120605,41.66356357,965,613,1,21600
1,-,48.94356229,39.95120605,48.19142578,39.86006891,65.10714101,613,550,1,21600
1,-,48.19142578,39.86006891,46.5474296,38.8777012,178.7842486,550,914,1,21600
1,-,46.5474296,38.8777012,45.62273498,38.93891018,80.49322377,914,1062,1,21600
1,-,45.62273498,38.93891018,46.22884222,38.0891835,108.1269837,1062,1209,1,21600
1,-,46.22884222,38.0891835,45.85868306,37.53318481,69.79097743,1209,631,1,21600
1,-,45.85868306,37.53318481,46.99733247,37.37658384,102.2336745,631,97,1,21600
1,-,46.99733247,37.37658384,49.56148479,36.02177153,274.0390565,97,952,1,21600
1,-,49.56148479,36.02177153,50.03131099,36.25635249,49.65575595,952,243,1,21600
1,-,50.03131099,36.25635249,51.42434403,35.67194277,141.4006993,243,1381,1,21600
1,-,19.78093647,45.29786484,20.60845526,45.11916568,67.97560857,306,64,1,21600
1,-,20.60845526,45.11916568,20.46799068,44.81864545,35.18752496,64,844,1,21600
1,-,9.761115954,52.37278308,9.746135158,52.37481198,1.04494026,1422,743,1,21600
1,-,9.746135158,52.37481198,9.67988176,52.35108821,5.22860434,743,1419,1,21600
1,-,9.67988176,52.35108821,9.649964465,52.32160073,3.863236715,1419,535,1,21600
1,-,9.649964465,52.32160073,9.678957958,52.24947373,8.266047946,535,48,1,21600
1,-,9.678957958,52.24947373,9.552256927,52.21505741,9.465727297,48,1408,1,21600
1,-,9.552256927,52.21505741,9.175232678,51.93194519,40.75050893,1408,1136,1,21600
